revenue_year,cat_rev_year,price,year,mes,positive_year,negative_year,followers_year,reviews_year,score,adventure,singleplayer,story_rich,horror,3d,survival,choices_matter,historical,mystery,replay_value,early_access,female_protagonist,lovecraftian,open_world,multiplayer,co_op,indie,atmospheric,violent,online_co_op,third_person,sandbox,soundtrack,strategy,difficult,gore,great_soundtrack,first_person,simulation,rpg,character_customization,funny,casual,sci_fi,exploration,action,sexual_content,realistic,nudity,fantasy,anime,building,turn_based,tactical,management,psychological,visual_novel,psychological_horror,moddable,crafting,positive_n,followers_n
1966329.966,2. Más de 1M y menos de 5M,29.99,2018,3,4319,794,42500,3430,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3
1303571.429,2. Más de 1M y menos de 5M,19.99,2016,8,4039,310,17335,3425,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
1480682.55,2. Más de 1M y menos de 5M,29.99,2017,3,0,0,32615,2589,7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1987467.589,2. Más de 1M y menos de 5M,24.99,2018,4,4230,282,22788,4147,9,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,3
1691330.344,2. Más de 1M y menos de 5M,29.99,2017,10,4112,227,14487,2952,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,3
1179915.209,2. Más de 1M y menos de 5M,19.99,2016,4,3172,105,8696,3056,10,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,3
2705346.294,2. Más de 1M y menos de 5M,24.99,2019,3,0,0,60969,5636,7,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1599707.816,2. Más de 1M y menos de 5M,4.99,2017,9,19473,1390,35530,16843,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2485811.578,2. Más de 1M y menos de 5M,19.99,2019,1,6502,1032,38425,6525,9,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
2567409.144,2. Más de 1M y menos de 5M,19.99,2019,2,7771,1493,30462,6656,9,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1072460.159,2. Más de 1M y menos de 5M,19.99,2015,12,0,0,20936,2793,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1160290.948,2. Más de 1M y menos de 5M,29.99,2016,5,2192,216,19092,2030,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3
1160290.948,2. Más de 1M y menos de 5M,24.99,2016,5,1914,608,17730,2417,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3
1265391.512,2. Más de 1M y menos de 5M,29.99,2016,11,0,0,13078,2188,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1513223.731,2. Más de 1M y menos de 5M,19.99,2017,8,4446,521,34650,3943,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
1829732.066,2. Más de 1M y menos de 5M,19.99,2018,4,6152,780,38031,4768,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3
2672979.798,2. Más de 1M y menos de 5M,29.99,2019,4,3909,1035,47688,4628,7,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,3,3
2896032.832,2. Más de 1M y menos de 5M,29.99,2019,6,6214,528,38725,5064,9,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
1005558.241,2. Más de 1M y menos de 5M,49.99,2015,10,1112,233,23394,1047,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3
1020353.114,2. Más de 1M y menos de 5M,29.99,2015,11,1727,523,6095,1766,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
1366951.38,2. Más de 1M y menos de 5M,19.99,2017,4,3804,338,24673,3544,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3
2527946.537,2. Más de 1M y menos de 5M,24.99,2019,3,4851,719,56464,5314,9,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
1017928.287,2. Más de 1M y menos de 5M,14.99,2015,12,5696,811,23048,3526,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1178777.393,2. Más de 1M y menos de 5M,29.99,2016,9,2170,55,17372,2041,10,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,3
1766637.8569999998,2. Más de 1M y menos de 5M,59.99,2018,4,1594,464,16380,1539,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3
1976789.168,2. Más de 1M y menos de 5M,24.99,2018,8,4683,521,38703,4148,9,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3
4188524.59,2. Más de 1M y menos de 5M,49.99,2020,2,3296,1502,35901,4364,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3
1346411.804,2. Más de 1M y menos de 5M,19.99,2017,5,3813,799,41175,3485,9,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3
1403846.154,2. Más de 1M y menos de 5M,19.99,2017,7,3351,745,33698,3666,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,3
1434953.5380000002,2. Más de 1M y menos de 5M,29.99,2017,8,2258,982,28348,2506,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1831660.584,2. Más de 1M y menos de 5M,39.99,2018,6,0,0,22256,2402,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2353458.382,2. Más de 1M y menos de 5M,59.99,2019,2,2184,487,23805,2036,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3
3141627.543,2. Más de 1M y menos de 5M,24.99,2019,9,7806,909,31713,6539,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3
1044515.103,2. Más de 1M y menos de 5M,14.99,2016,4,5566,368,12718,3619,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1408863.4740000002,2. Más de 1M y menos de 5M,19.99,2017,8,4105,302,10876,3649,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2488636.364,2. Más de 1M y menos de 5M,29.99,2019,4,5030,121,20556,4369,10,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3
4312910.284,2. Más de 1M y menos de 5M,19.99,2020,3,10952,1274,62734,11178,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3
1156306.037,2. Más de 1M y menos de 5M,34.99,2016,11,1964,179,9714,1719,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3
3346885.813,2. Más de 1M y menos de 5M,59.99,2019,11,2989,474,25266,2926,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,3
3964139.344,2. Más de 1M y menos de 5M,59.99,2020,2,3367,371,31450,3478,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3
1134488.942,2. Más de 1M y menos de 5M,24.99,2016,11,2085,526,8582,2361,7,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,3,3
1134488.942,2. Más de 1M y menos de 5M,14.99,2016,11,3984,267,10116,3922,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
2970266.041,2. Más de 1M y menos de 5M,39.99,2019,9,0,0,22815,3858,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
1073529.412,2. Más de 1M y menos de 5M,24.99,2016,9,1577,1033,45810,2259,6,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3
1457713.3909999998,2. Más de 1M y menos de 5M,7.99,2017,12,8824,1877,50710,9521,9,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3
2446123.522,2. Más de 1M y menos de 5M,39.99,2019,5,2871,1194,44885,3214,7,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3
2446123.522,2. Más de 1M y menos de 5M,19.99,2019,5,4699,2978,32517,6402,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
3061677.632,2. Más de 1M y menos de 5M,59.99,2019,10,2855,420,49839,2689,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,3,3
5000000.0,2. Más de 1M y menos de 5M,49.99,2020,6,7118,214,71517,5260,10,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
1071638.285,2. Más de 1M y menos de 5M,14.99,2016,10,3854,278,25386,3752,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3
2607142.857,2. Más de 1M y menos de 5M,59.99,2019,7,2561,140,12294,2273,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3
4284037.558999999,2. Más de 1M y menos de 5M,24.99,2020,4,9349,810,29227,8992,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4900000.0,2. Más de 1M y menos de 5M,34.99,2020,10,5302,3000,25893,7329,6,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
4900000.0,2. Más de 1M y menos de 5M,39.99,2021,5,6496,662,62752,6405,9,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,3
3094290.657,2. Más de 1M y menos de 5M,39.99,2019,11,4434,341,25244,4040,9,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
3913566.74,2. Más de 1M y menos de 5M,9.99,2020,3,20557,1826,103954,20402,9,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3
1047220.562,2. Más de 1M y menos de 5M,29.99,2016,11,1758,357,18582,1816,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,3
1066991.4740000002,2. Más de 1M y menos de 5M,9.99,2016,12,5214,1957,26634,5557,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1128139.086,2. Más de 1M y menos de 5M,14.99,2017,3,4154,859,23709,3966,9,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3
1800616.65,2. Más de 1M y menos de 5M,19.99,2018,10,4987,162,22917,4676,10,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4700000.0,2. Más de 1M y menos de 5M,29.99,2021,3,0,0,173703,8216,9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
4700000.0,2. Más de 1M y menos de 5M,19.99,2021,2,15359,749,83220,12313,9,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3
2084447.145,2. Más de 1M y menos de 5M,29.99,2019,3,3502,322,36219,3638,9,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,3
4600000.0,2. Más de 1M y menos de 5M,19.99,2020,7,12424,778,69376,12116,9,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1254857.997,2. Más de 1M y menos de 5M,49.99,2017,10,1407,324,28727,1299,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3
1378489.3269999998,2. Más de 1M y menos de 5M,24.99,2018,2,2416,695,23620,2900,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3
1968347.011,2. Más de 1M y menos de 5M,29.99,2019,2,3143,505,72276,3390,9,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3
4250632.911,2. Más de 1M y menos de 5M,29.99,2020,5,7527,789,28152,7409,9,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3,3
1101609.658,2. Más de 1M y menos de 5M,29.99,2017,5,0,0,29946,1932,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1741781.5480000002,2. Más de 1M y menos de 5M,19.99,2018,11,4194,697,35510,4524,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2073863.636,2. Más de 1M y menos de 5M,34.99,2019,4,2999,444,32474,3059,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
4400000.0,2. Más de 1M y menos de 5M,59.99,2020,7,3195,1968,36346,3792,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3
1760964.9119999998,2. Más de 1M y menos de 5M,19.99,2018,12,5055,98,14329,4585,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2027777.778,2. Más de 1M y menos de 5M,29.99,2019,4,5363,885,3167,3543,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2110381.078,2. Más de 1M y menos de 5M,19.99,2019,5,6538,1253,43166,5492,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3514223.195,2. Más de 1M y menos de 5M,59.99,2020,3,2887,581,20799,3024,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3
4300000.0,2. Más de 1M y menos de 5M,29.99,2020,6,8780,399,50854,7415,10,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4300000.0,2. Más de 1M y menos de 5M,24.99,2021,2,8195,1410,101918,8880,9,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3
1613052.415,2. Más de 1M y menos de 5M,19.99,2018,10,4945,313,23330,4191,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
1049281.314,2. Más de 1M y menos de 5M,24.99,2017,6,2120,270,23895,2181,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
4100000.0,2. Más de 1M y menos de 5M,19.99,2020,9,11068,816,21714,10821,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1171887.236,2. Más de 1M y menos de 5M,59.99,2017,12,1060,565,12800,1018,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
4000000.0,2. Más de 1M y menos de 5M,14.99,2020,6,14458,789,46437,14086,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4000000.0,2. Más de 1M y menos de 5M,24.99,2020,6,8324,877,66711,8421,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
1198686.371,2. Más de 1M y menos de 5M,49.99,2018,2,1317,156,18398,1251,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3
1548250.265,2. Más de 1M y menos de 5M,19.99,2018,11,3988,370,33237,4000,9,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3
1600877.1930000002,2. Más de 1M y menos de 5M,24.99,2018,12,3503,357,16748,3307,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
1997264.022,2. Más de 1M y menos de 5M,59.99,2019,6,0,0,29011,1720,9,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,3
2284820.031,2. Más de 1M y menos de 5M,59.99,2019,9,1938,162,12806,1983,9,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,3,3
2829457.364,2. Más de 1M y menos de 5M,14.99,2020,1,9198,1287,42532,9746,9,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3
2991803.279,2. Más de 1M y menos de 5M,34.99,2020,2,4971,32,18535,4506,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3
3696202.532,2. Más de 1M y menos de 5M,29.99,2020,5,7170,3387,8815,6435,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
